Message_id,Movie_name,Message
WP389_holly,The Lion Guard Return of the Roar,They don't care about the Circle of Life.  They're not hunting for food.  They want to throw the Pride Lands into chaos.  And it's up to the Lion Guard to stop them!  The Lion Guard?
WP390_holly,The Lion Guard Return of the Roar,"What about what Simba said?  So what if we're not all lions?  I know we're the Pride Lands' fiercest, bravest,  fastest, strongest, and keenest of sight!  - That's true. - Of course we are."
WP391_holly,The Lion Guard Return of the Roar,"What's taking Tiifu so long? Dad needs to stop this!  What?  Till the Pride Lands' end, Lion Guard defend!  Zuka Zama!  Aagh!"
WP392_holly,The Lion Guard Return of the Roar,"We're the Lion Guard, Janja.  We defend the Circle of Life.  You and your kind are not welcome in the Pride Lands.  Ever!  Zuka Zama! Now that's the Roar!"
WP393_holly,The Lion Guard Return of the Roar,If you believe in who you are there's no need to go running  You found a place with your friends The adventures keep on coming  For the Pride Lands  They're united  The Roaris on guard Last time it was Simba
WP394_holly,The Lion Guard Return of the Roar,They're united  The Roaris on guard Last time it was Simba  Looking after the Pride Lands  Staying strong and united  And no matter where we stand We'll never be divided
WP395_holly,Mr. Miracle,"and get started.  I really want to follow through this time.  Addie, your dad would be really proud of you.  You know, I have got to be the only person  who dropped out of community college"
WP396_holly,Mr. Miracle,No!  But I refused to come back until I made something of myself.  Six years later... You've got your pride.  You've got your pride.  - Yeah. - Yeah.
WP397_holly,Mr. Miracle,"But I refused to come back until I made something of myself.  Six years later... You've got your pride.  You've got your pride.  - Yeah. - Yeah.  You know, I regret"
WP398_holly,Mr. Miracle,"""The night you left home,  ""you said that I set my expectations so high,  ""that I could never be proud of you.  ""I only encouraged you  ""because I want you to see what I see."
WP399_holly,Mr. Miracle,"""I only encouraged you  ""because I want you to see what I see.  ""I want you to be as proud of yourself  ""as I am of you.  ""The gift is my Christmas wish... ""that someone is able to show you"
WP400_holly,Mr. Miracle,"if I passed?  What do you think?  Well, I... I'm proud of my work.  I put the time into the reading,  and, you know, I shared a little bit about myself."
WP401_holly,Mr. Miracle,"- Oh! - One step at a time.  Addie! Oh!  I'm really proud of you.  Thanks, mom.  Would you say you're back on your path?"
WP402_holly,Fifty Shades of Black,"""Thank God I'm not you.""  Kateesha! Oh, my God, we did it! Girl!  I'm so proud of you.  Who you telling? I was close, girl.  I was one hand job away from losing valedictorian to that bitch,"
WP403_holly,Fifty Shades of Black,I'mma go punch a bitch in the throat.  Lindsey! You bilingual bitch!  So proud of you.  Hannah!  Dad!
WP404_holly,Fifty Shades of Black,"Dad!  I'm so happy to see you.  Oh! I'm so proud of you.  You know, I thought you'd turn out not to be shit.  But you ended up looking real good,"
WP405_holly,Night Of The Living Deb,"The same thing that wiped out the indigenous Wabanaki Indians?  - Wobanaki Indians, Pop. - Wobanaki Indians.  I'm supposed to be proud of you that you wiped out the entire population of our town'?!  You see that? You always go to the negative.  - I'm proud of you. Pop. - Always!"
WP406_holly,Night Of The Living Deb,"I'm supposed to be proud of you that you wiped out the entire population of our town'?!  You see that? You always go to the negative.  - I'm proud of you. Pop. - Always!  Population or no population.  Oh, come on, relax now, babe. We've got some catching up to do! Hm-hm!"
WP407_holly,Night Of The Living Deb,"Even as a zombie, his hair is camera perfect!  - Oh, is he coming'? - Uh-huh.  He was always mean to me, but I'm going to do him proud.  - Aaaaaaagh! - Okay, let's... let's go.  Control room's in here. Oh'?"
WP408_holly,Beyond the Blackboard,That's amazing!  You think you could draw a rooster after this?  Do you want a proud rooster?  A fighting rooster?  Or a little skinny rooster scratching in the dirt?
WP409_holly,Beyond the Blackboard,"Yeah!  You did it!  Yeah! Nice job, buddy! Nice! I'm so proud of you!  Magenta-- three, Viridian-- two.  Come on! You guys are great!"
WP410_holly,Beyond the Blackboard,"Why don't we go to recess?  Young man, put that cigarette out.  You know how proud I am of you?  People trust you.  You know why?"
WP411_holly,Childhood's End,"We live longer, healthier lives.  The birth rate is soaring.  We have a world that we are proud  to bring children into.  For those who cling to the old ways,"
WP412_holly,Childhood's End,"and as a consequence,  much of your research is now redundant.  Nevertheless, you should be proud  of what you have accomplished.  Bravo."
WP413_holly,A Perfect Ending,"I was not a fan.  You totally corrupted me.  I hope you're proud of yourself  Well, I feel I deserve a glow.  It's so bad."
WP414_holly,A Perfect Ending,"This is important.  I want her to get out.  Did it ever occur to you that maybe we do this because we like it... that we are proud of our trade that we've had opportunities?  that we are proud of our trade that we've had opportunities?  You, yes... but not Paris."
WP415_holly,A Perfect Ending,"I want her to get out.  Did it ever occur to you that maybe we do this because we like it... that we are proud of our trade that we've had opportunities?  that we are proud of our trade that we've had opportunities?  You, yes... but not Paris.  but not Paris."
WP416_holly,Pride and Prejudice and Zombies,"Mr. Darcy is therefore a very ill-looking man.  Girls, you will knock the house down!  Never have I encountered a man so consumed by his own pride!  One cannot wonder that so very fine a young man  with family, fortune, and everything in his favor"
WP417_holly,Pride and Prejudice and Zombies,"should think highly of himself.  If I may so express it,  he has a right to be proud.  I could easily forgive his pride,  if he had not mortified mine."
WP418_holly,Pride and Prejudice and Zombies,"If I may so express it,  he has a right to be proud.  I could easily forgive his pride,  if he had not mortified mine.  Pride is a very common failing, I believe."
WP419_holly,Pride and Prejudice and Zombies,"I could easily forgive his pride,  if he had not mortified mine.  Pride is a very common failing, I believe.  Vanity and pride are different things,  though the words are often used synonymously."
WP420_holly,Pride and Prejudice and Zombies,"if he had not mortified mine.  Pride is a very common failing, I believe.  Vanity and pride are different things,  though the words are often used synonymously.  A person may be proud without being vain."
WP421_holly,Pride and Prejudice and Zombies,"Vanity and pride are different things,  though the words are often used synonymously.  A person may be proud without being vain.  Pride relates more to our opinion of ourselves,  and vanity to what we would have others think of us."
WP422_holly,Pride and Prejudice and Zombies,"though the words are often used synonymously.  A person may be proud without being vain.  Pride relates more to our opinion of ourselves,  and vanity to what we would have others think of us.  A letter for Miss Jane Bennet."
WP423_holly,Pride and Prejudice and Zombies,"Darcy ignored his wishes and gave my living to another man.  What could have induced him to behave so cruelly?  Pride.  He thought me too low to be worth his consideration.  I loved his father dearly, so, I can never expose Darcy"
WP424_holly,Pride and Prejudice and Zombies,"""or the look or the words which laid the foundation.  ""I was in the middle before I knew I had began.  ""What a proud fool I was.  ""I have faced the harsh truth,  ""that I can never hope to win your love in this life,"
WP425_holly,The World in His Arms,"We'd be glad to have you aboard, William. Talk to my mate about it,  this is Deacon Greathouse from Nova Scotia.  Oh, I'm proud to know you, Sir, very proud.  You're gonna be proud to know him too. His name is Ogeechuck, Master Private.  William, some whiskey for the gentlemen."
WP426_holly,The World in His Arms,"this is Deacon Greathouse from Nova Scotia.  Oh, I'm proud to know you, Sir, very proud.  You're gonna be proud to know him too. His name is Ogeechuck, Master Private.  William, some whiskey for the gentlemen.  The Demijohn. - Yes."
WP427_holly,The World in His Arms,"Mr. Greathouse, the royal drapes from the Presidential Suite are missing.  Oh, thas quite understandable.  Cast your eyes on the pride of the Pribilofs.  An allusion sunset.  This is too much. Sir, I must bid you good evening."
WP428_holly,The World in His Arms,"on your way back to St. Petersburg.  That is, unless you would like to stay for my wedding.  Eustace, the Occidental is doubts off proud, the cake is great.  Oh thank you Sir, is no better than you deserve Captain.  But may I inquire, who is the lucky lady?"
WP429_holly,The Forest,"She understood. We needed to start our lives.  I'm about to start mine all over again.  I'm sure it'll be great, Jess. I'm proud of you.  Tokyo isn't exactly the next town over.  It'll be good for you."
WP430_holly,Woodlawn,"Really good.  [cheering]  Come here, baby!  Momma is so proud of you.  Great game, son. Great game.  Who is this?  This is Johnnie."
WP431_holly,Woodlawn,"[congregation applauding]  Give Tony a round of applause.  We're proud of you, son, for how you are letting God  shine through you every day.  Yeah."
WP432_holly,Woodlawn,"Good football player too.  [laughing]  [school bell ringing]  I'm very proud.  I'm very proud.  (student) Hey, Uncle Tom.  They gonna turn on you."
WP433_holly,Woodlawn,"[laughing]  [school bell ringing]  I'm very proud.  I'm very proud.  (student) Hey, Uncle Tom.  They gonna turn on you.  You see, we could use a voice like yours,"
WP434_holly,Woodlawn,"Them angels is crying!  [thunder rumbling]  I just wanna say that I am proud of all of you.  I'm proud of each and every one of you,  for the game that you played tonight"
WP435_holly,Woodlawn,"[thunder rumbling]  I just wanna say that I am proud of all of you.  I'm proud of each and every one of you,  for the game that you played tonight  and the men that you have become this season."
WP436_holly,Woodlawn,"But they ain't here to see Woodlawn vs. Banks.  They're here to see you.  You've given a lot of people hope, and I'm proud of you.  Look at me.  I'm proud of you."
WP437_holly,Woodlawn,"You've given a lot of people hope, and I'm proud of you.  Look at me.  I'm proud of you.  Win or lose, you're my son.  N'?"
WP438_holly,Woodlawn,"Did you see it?  I would not have missed it for the world.  I am so proud of you.  - All right, Tony! - Tony, you won us a big one.  [players celebrating]"
WP439_holly,Maggie's Plan,"Paul told me that Maggie taught him  to do a figure eight the other day when they were ice-skating.  - He was very proud. - She's so good with him, you know.  Yes. She sounds like a very capable person.  She's a natural mother."
WP440_holly,Maggie's Plan,"John?  I don't mean to be insulting about your fiction.  It's just I'm so proud of the academic work you've done.  You see here how much people love it.  Well, I'm not abandoning anything."
WP441_holly,Lo and Behold Reveries of the Connected World,"Just mentioning his name here  makes everyone fall silent in awe.  Am I proud of being the world's most famous hacker?  Um... It's a title that's kind of cool to have,  but I had a lot of trials and tribulations"
WP442_holly,The Perfect Match,My sperm count's higher than Robert Downey Jr.'s net worth!  Bam!  You must be very proud.  I am very proud.  I got the Michael Phelps of sperm.
WP443_holly,The Perfect Match,Bam!  You must be very proud.  I am very proud.  I got the Michael Phelps of sperm.  They got little gold medals around their little sperm necks.
WP444_holly,The Perfect Match,"but I'm grateful for you.  Aw, Charlie.  I am so proud of you.  That'll be $300. No, seriously.  I think you'll feel better if you pay for it."
WP445_holly,The Perfect Match,"- ""One time."" - One time in college!  Look at him. Look at him.  His parents would be so proud of all of this.  Charlie, I love this. Where'd you shoot it?  I shot that one in... I know they are proud. I mean, we're proud."
WP446_holly,The Perfect Match,"His parents would be so proud of all of this.  Charlie, I love this. Where'd you shoot it?  I shot that one in... I know they are proud. I mean, we're proud.  I know they are proud. I mean, we're proud.  You know, it took him a lot to get here."
WP447_holly,The Perfect Match,"Charlie, I love this. Where'd you shoot it?  I shot that one in... I know they are proud. I mean, we're proud.  I know they are proud. I mean, we're proud.  You know, it took him a lot to get here.  Real talk, this is impressive for a first gallery."
WP448_holly,The Perfect Match,"It's the least I could do for you.  Consider it done.  Congrats, my brother. I'm really proud of you.  Remember one thing, man. Stay black.  I don't know what else I would do, but thank you."
WP449_holly,Shark Swarm,I promise you do not kill  We're doing very well  Your mother is very proud  You see  There is nothing to fear
WP450_holly,Shark Swarm,"Says it wants, revitalizing the colony  I am glad that both 've come today kronoz  Estube so proud to hear about your scholarship  Grandma said you were going to maintain secrecy  They are not even tell mom and dad"
WP451_holly,The Guatemalan Handshake,"Hello, my Sadie.  Look at this car. Oh, my God!  Oh Sadie, I have been so bad. I'm so proud of you.  With this car we can do some wonderful things. We can get out there  and I can teach you all the moves you want. The Zero-Zero, huh?"
WP452_holly,Death Spa,"Well done. I'm sure you're gonna win a lot of votes from that one.  Thanks, Jo.  - You must be so proud of him. - Oh, yes. He's a good man.  You got the best of me last time we met, but not this time, huh?  What the hell are you doing?"
WP453_holly,Love's Long Journey,"Willie, bring some forks when you come.  Welcome, folks. - Thank you, sir.  Frank Taylor. Proud owner of the greatest general store in this parts.  Oh, Missie LaHaye. And this is my husband, Willie.  Pleasure. You folks just passing through?"
WP454_holly,Love's Long Journey,"This way. Hyah!  How do, Miss LaHaye?  My dearest Missie, the prospect of being grandparents... fills us with such joy and pride.  fills us with such joy and pride.  I can only imagine how happy you must be."
WP455_holly,Love's Long Journey,"How do, Miss LaHaye?  My dearest Missie, the prospect of being grandparents... fills us with such joy and pride.  fills us with such joy and pride.  I can only imagine how happy you must be.  And by now, I'm sure you've shared the happy news with that hard-working son-in-law of mine."
WP456_holly,Love's Long Journey,"They'd say, ""Good for you, Sonny.  Trying to make a life for you and your little brother.""  So you think... they're looking down from heaven right now, and they're proud of you?  they're looking down from heaven right now, and they're proud of you?  Aren't you tired of living in that boardinghouse?"
WP457_holly,Love's Long Journey,"Trying to make a life for you and your little brother.""  So you think... they're looking down from heaven right now, and they're proud of you?  they're looking down from heaven right now, and they're proud of you?  Aren't you tired of living in that boardinghouse?  Huh? No place that's really yours?"
WP458_holly,Love's Long Journey,"Oh, no, forgiveness is yours, Sonny.  He'll be with us now, I promise.  You grow up to be a man... that Pa would be proud of, you hear me,Jeff?  that Pa would be proud of, you hear me,Jeff?  I will."
WP459_holly,Love's Long Journey,"He'll be with us now, I promise.  You grow up to be a man... that Pa would be proud of, you hear me,Jeff?  that Pa would be proud of, you hear me,Jeff?  I will.  And you promise me you won't spend your days missing me."
WP460_holly,Love's Long Journey,"Matthew has your eyes... and hopes to see his granddaddy soon. - Bye, Henry.  and hopes to see his granddaddy soon. - Bye, Henry.  Jeffhas thrived, and Willie and I are very proud... he has taken the name of LaHaye.  he has taken the name of LaHaye.  Bye-bye, Scottie."
WP461_holly,Love Takes Wing,I have read about this... and this disease is a disease of poverty and the unclean.  and this disease is a disease of poverty and the unclean.  And here in town we are very proud of our civic improvements.  No one is exactly sure how the disease is spread.  That's one of the difficulties in fighting it.
WP462_holly,Love Takes Wing,"Well, that's just fine.  You go ahead and let those no-accounts be the undoing of this town.  - I'm proud of what I done. - You have nothing to be proud of!.  Ustes, lock this piece of trash up. Get him out of here.  You come along now."
WP463_holly,Love Finds A Home,"those will be your tools.  It's hard work, but we manage to make something that lasts a generation or two.  It gives you a sense of pride.  I reckon that's true.  What do you say? You ready to get started?"
WP464_holly,Love Finds A Home,"Oh, I wish I could take credit for Lillian's intelligence.  But she was adopted.  - But still, I couldn't be prouder. - Really?  - Yeah. - I never would've known.  I mean, she and Mrs.- I mean, Dr. Owens- sorta look alike."
WP465_holly,Love Finds A Home,"You know, I'm starting to think that maybe she regrets marrying me.  Now, Lee, that is just plain nonsense.  She's proud as a peacock that she married you.  - Maybe. - Have you spoken to her about it?  Uh, in a roundabout way. Of course she says I'm wrong."
WP466_holly,The Accountant,"Simon?  Are we good?  Yeah?  Attaboy, Simon. Proud of you.  Oh, hello.  Good morning. Oh, shit... Hi.  - Hi. - Um, um... I'm Dana Cummings. You're the consultant? Mr. Wolff?"
WP467_holly,The Accountant,"No, I'm sure it must've been difficult, but... I haven't been anywhere.  I haven't been anywhere.  Well, Cancun. Not my proudest moment.  Um... I just mean... Your life is unique.  Your life is unique."
WP468_holly,High Strung,"But I'm a dancer.  No, no, you're not a dancer in this variation.  You're a gypsy. Proud, upright.  You understand? Again.   I wonder why you're still here"
WP469_holly,God's Not Dead 2,Are you prepared for them?  lam.  I'm proud of you.  Come here.  That's awesome.
WP470_holly,Sniper Special Ops,"I can hardly wait to see what happens next.  Let's get to it.  Oh, look, proud grandpa.  At least I hope he is.  You should. Your life depends on it."
WP471_holly,Comedy Central Roast of Denis Leary,"[cheers and applause]  Snoop, your homey Dr. Dre just became a billionaire last year,  and you should be proud.  There's not a lot of black billionaires.  There's Dr. Dre"
WP472_holly,Comedy Central Roast of Denis Leary,"Thank you, guy half my age.  [laughs]  Seriously, man, I'm proud of you.  You have it all.  You literally are a guy who has it all,"
WP473_holly,Comedy Central Roast of Denis Leary,"and that Hannibal guy.  How cool is this? So cool.  You made it. I'm proud of you, man.  I'm proud of you.  Before I go, I want to thank everyone for tonight."
WP474_holly,Comedy Central Roast of Denis Leary,"How cool is this? So cool.  You made it. I'm proud of you, man.  I'm proud of you.  Before I go, I want to thank everyone for tonight.  This roast was a dream of mine."
WP475_holly,Comedy Central Roast of Denis Leary,"I was thrown into this at 12 years old,  and I didn't really know what I was getting myself into.  There's been moments I'm really proud of,  and a lot of moments I look back  and I'm pretty disappointed in myself for,"
WP476_holly,Comedy Central Roast of Denis Leary,"For that, I'm sorry.  But what I can say is I'm looking forward to being someone  that you guys can all look at and be proud of,  someone you can smile at and see some of yourself in.  Someone close to me once said,"
WP477_holly,Comedy Central Roast of Denis Leary,"I'm just kidding.  Thank you so much and good night.  You did good, man. I'm proud of you, buddy.  Incredible fucking show.  [techno music]"
WP478_holly,Miss Stevens,"Duh!  Okay, goodnight.  Okay, goodnight.  Pride and Prejudice. So loud.  Wake up, wake up.  Hello. Good morning.  Good morning."
WP479_holly,Miss Stevens,"Just smile like a normal... person.  ""Good morning. Good morning.  Pride and Prejudice.  Okay, did you read it? Did anybody read it?  Am I just talking to people who haven't read the book?"
WP480_holly,Miss Stevens,"Let's... Let's start with... Let's start with... Let's start with prejudice.  Let's start with... Let's start with prejudice.  Let's start with pride.  Pride. Pride. We've all felt pride.  And goodnight. You're all asleep."""
WP481_holly,Miss Stevens,"Let's start with... Let's start with prejudice.  Let's start with pride.  Pride. Pride. We've all felt pride.  And goodnight. You're all asleep.""  Hey, Miss Stevens."
WP482_holly,Miss Stevens,"I can't believe he told you that.  I'm really sorry I missed your monologues today.  But I'm really proud of you guys for moving on.  Thanks, Margot.  Yeah, thanks."
WP483_holly,The Hollars,"Nope, not for him.  Dad wants you to run the company with him.  He's just too proud to ask.  I mean, he won't be able to pay you right away,  not until the company gets back on its feet, but... The job's yours."
WP484_holly,What Remains,"tell me exactly what you've been doing to find her killer.  You're the only person who thought she was killed.  Even the coroner agreed. An open verdict! Are you proud of that?  Just because no-one's going to kick up a stink, it doesn't excuse us.  We failed that poor girl."
WP485_holly,Crossing Point,"Or they think Scripture says in vain:  He jealously desires the Spirit who lives in us.  However, it gives us the greatest grace. So I said, God resists the proud... - Hi, gentlemen. - Hello.  - Hi, gentlemen. - Hello.  Do you recognize this person?"
WP486_holly,Gimme Danger,"[chanting] Ram, cha, cha.. That record, I thought it was a.. ...myself that it was a... ...sort of neat, petite, well-organized  ...sort of neat, petite, well-organized  good, sharp, little poke, and, uh.. I was, I was real proud of the, uh  I was, I was real proud of the, uh  the clarity of the songs."
WP487_holly,Gimme Danger,"...sort of neat, petite, well-organized  good, sharp, little poke, and, uh.. I was, I was real proud of the, uh  I was, I was real proud of the, uh  the clarity of the songs.  * Midnight winds are landing at the end of time *"
WP488_holly,Honey 2,"Au right.  Maria,  I'm really proud of you.  You're my family, too.  Five, six, seven, eight. One, two, three, four, five, six, seven, eight."
WP489_holly,Honey 2,"of this year's Dance Battle Zone is  the HD Crew!  I am so proud of you!  We did it! We did it!  Congratulations, guys. You nailed it."
WP490_holly,Moondance Alexander,"A good boy. Let's go.  - Oh. - [ Laughing ]  I am very, very proud of you.  Thank you. Wasn't Checkers amazing?  You both were. Good job, buddy."
WP491_holly,Molly An American Girl on the Home Front,"Molly McIntire, that's the silliest thing I ever heard.  - It's a perm. - It's natural.  ...and, on another continent, the Queen of England proudly watches  as the future queen, Princess Elizabeth, with her sister Princess Margaret Rose,  sets out for her first official review."
WP492_holly,Molly An American Girl on the Home Front,"But there are thousands of our young men over there who need doctors.  I have to go.  - I'm awfully proud of you, Dad. - I wish I could sign up with you.  Is Mom gonna hang a blue star in the window when you go?  Well, lots of houses around here have them."
WP493_holly,Molly An American Girl on the Home Front,"Is Mom gonna hang a blue star in the window when you go?  Well, lots of houses around here have them.  That's something to be proud of.  And the houses with gold stars?  The soldiers who lived there aren't ever coming back."
WP494_holly,Molly An American Girl on the Home Front,"And the houses with gold stars?  The soldiers who lived there aren't ever coming back.  So what's the use of being proud?  I'm gonna be looking after patients, Molly. I won't be on the front lines.  You don't have to be on the front lines to be hurt or... I'm going upstairs."
WP495_holly,Molly An American Girl on the Home Front,And then we had to look at an entire album of pictures of Johnny Gilford.  Starting from when he was a baby.  There's nothing wrong with Mrs. Gilford being proud of her son.  I never said there was. But I don't have to be.  Something smells really good in the kitchen.
WP496_holly,Molly An American Girl on the Home Front,"But for now, you are the very best Molly you could ever be.  - Aunt Eleanor. - Yes, Dutch?  I'm so proud of you.  Your Aunt Eleanor loves adventure.  It's more than that, Mom. She's doing what she has to do."
WP497_holly,Molly An American Girl on the Home Front,"Just like Tom wouldn't want me to stop doing what I love.  To be with my class, to be making music.  We have to do them proud, don't we?  Yes.  And visit as often as you like."
WP498_holly,Why Him?,"We were bonding so hard, it just sort of slipped out.  STEPHANIE: You clearly have no idea what this means to him.  He was so proud of me when I got into Stanford.  He worked so hard to make it happen.  Me dropping out is like a huge slap in his face."
WP499_holly,Kickassia,"But through a strange loophole, it is technically considered... a nation.  It is run by a man named Kevin Baugh,  who has declared himself the proud president of this land.  He has been called one Curly short of the Three Stooges,  but he does manage to keep order"
WP500_holly,Kickassia,"I'm fine. Anyway I run a website that has all sorts of reviewers that come together and, well, review stuff.  I don't like to brag, but, we're pretty successful.  I noticed that you er, have your own nation here. Must be very proud.  But to be fair, um... It is not very big and you're not very big.  So. Let's just cut to the chase here. I am going to... invade you."
WP501_holly,Kickassia,(Everyone cheers)  (Chris Larios voicover) Dateline Kickassia! Year one of the new Critic Imperium.  Confidence is high as this new and proud nation works long and hard to establish its new government.  I'm Chris Larios for Transmission Awesome news.  Here today in the nation formally known as Molossia but now as of recent known as Kickassia.
WP502_holly,Barry,"What is that, beryllium?  It's gold. Solid gold.  - I'm really proud of you. - Thanks.  Can I take a shit in your house?  We have five guest rooms. Take your pick."
WP503_holly,George Carlin Complaints & Grievances,"Did you ever notice this?  The bigger the pile gets,  the more pride you have in the pile.  Look at this shit, honey,  the biggest pile of toenail clippings"
WP504_holly,George Carlin Complaints & Grievances,"and set on fire.  These people with bumper stickers that say,  we are the proud parents of an honor student  at Franklin School.  Or the Midvale Academy,"
WP505_holly,George Carlin Complaints & Grievances,"dead conformist member  of the American consumer culture.  Proud parents, what kind of empty people need  to validate themselves  through the achievements of their children?"
WP506_holly,George Carlin Complaints & Grievances,Mind your own business and pass the Cheerios.  Here's a bumper sticker I'd like to see.  We are the proud parents of a child  whose self esteem is sufficient  that he doesn't need us
WP507_holly,George Carlin Complaints & Grievances,promoting his minor scholastic achievements  on the back of our car.  Or we are the proud parents of a child  who has resisted his teacher's attempts  to break his spirit and bend him
WP508_holly,George Carlin Complaints & Grievances,"Plus, he knocked up your daughter.  Then there are the people  who aren't too proud of their children.  We are the embarrassed parents  of a cross-eyed little nitwit"
WP509_holly,George Carlin Complaints & Grievances,"Just what you're hoping for,  news about people you can barely fucking remember.  We're so proud of Brad,  he's been accepted into dental school.  Yeah, in the Philippines"
WP510_holly,Gold,"When Jackson pulled that nugget out,  we had 'em.  Brown, Thomas is proud  to announce the public offering of 27 million shares  of class A common stock"
WP511_holly,Gold,"I didn't know what time it... I got to go.  It's so good to meet you, Mike.  - You must be very proud. - Never doubted for a second.  Here we go! Five!  Four! Three!"
WP512_holly,The Lego Batman Movie,I saved the city again today.  I wish you could have seen me.  I think you would have been really proud.  There you are!  Alfred! I am so sorry.
WP513_holly,The Lego Batman Movie,"For a brief moment  I could have sworn I felt something.  That feeling is pride, sir.  You're right.  I am super proud."
WP514_holly,The Lego Batman Movie,"That feeling is pride, sir.  You're right.  I am super proud.  Of myself.  For being such a good teacher, obviously."
WP515_holly,The Lego Batman Movie,"I need your help.  I thought you'd never ask.  I'm very, very proud of you, sir.  But there's still only four of us against Joker's entire army.  That's why I called in some backup."
WP516_holly,Wilson,It's been really hard.  I had some bad years.  I am so... ...proud of you.  ...proud of you.  You're doing so good.
WP517_holly,Wilson,I had some bad years.  I am so... ...proud of you.  ...proud of you.  You're doing so good.  You're an amazing woman.
WP518_holly,Wilson,"over the simplest of pleasures was humbling  and inspirational.  You were the pride of the neighborhood,  the brightener of a thousand days.  To see a stranger's eyes tear"
WP519_holly,My Father Die,"Finally, when there is nothing left larger than the father...  ...the fathers became the prey.  And the fathers were proud.  Oh, my God! Jesus, please.  Oh, Jesus, please don't hurt me. No."
WP520_holly,My Father Die,"So what should I have done, left him on my porch to die?  - It doesn't seem very Christian. - Oh, no. No.  Heavens no. And don't be putting words in my mouth... ...and don't be thinking I'm not proud of you for helping him out now.  ...and don't be thinking I'm not proud of you for helping him out now.  But you've done your part."
WP521_holly,My Father Die,"- It doesn't seem very Christian. - Oh, no. No.  Heavens no. And don't be putting words in my mouth... ...and don't be thinking I'm not proud of you for helping him out now.  ...and don't be thinking I'm not proud of you for helping him out now.  But you've done your part.  It's up to him now."
WP522_holly,My Father Die,"Come on. Let's go.  Let's go. Go. Go.  Come on! Make me proud!  Come on, motherfucker!  The world is not round."
WP523_holly,The Master A Lego Ninjago Short,"My baby girl... has a hard life.  has a hard life.  We're proud of her.  If you meet her, you'll definitely like her!  Won't he, mom?"
WP524_holly,Youth in Oregon,"Maryanne, you can give that to your dad.  I love you.  I am proud of you.  We've had a great time, huh?  There's no rush."
WP525_holly,Song to Song,It's a stage show.  It's all just free fall.  You have too much pride.  I thought pride was a good thing.  People aren't proud enough.
WP526_holly,Song to Song,It's all just free fall.  You have too much pride.  I thought pride was a good thing.  People aren't proud enough.  Selfish!
WP527_holly,Song to Song,You have too much pride.  I thought pride was a good thing.  People aren't proud enough.  Selfish!  Arrogant! Conceited!
WP528_holly,Song to Song,Didn't need what made life sweet for them.  Look at me.  I'm sor... I'm sorry that you're not as proud of me... as you are... with my sisters.  with my sisters.  I'm not who I thought I was.
WP529_holly,Song to Song,"where I have no choice but to do what I do, so... Eventually, maybe he'll hear my prayers and I'll be able to... you know, move forward and do something... valued with my life.  valued with my life.  Something my dad can be proud of, you know.  Make the money. Don't let the money make you.  Create the illusion,"
WP530_holly,Drifter,People do whatever they want.  It's complete chaos.  But without rules all a man has left is his pride.  And that was taken from both of us.  Maybe that man regrets what he did to our father.
WP531_holly,To the Bone,You don't know.  The doctor said you were defiant and a bad influence on the other girls.  Is this what it's gonna be now? Are you proud of yourself?  I'm maintaining.  I have to weigh you.
WP532_holly,To the Bone,"- I never said I did. - And what? You wanna help people?  What are you, a doctor now?  - You feel pretty proud of yourself? - Yeah, I am, actually.  I'm moving the needle in the right direction.  Sorry if that scares you."
WP533_holly,The Strange Woman,"That's the way to hold your place in the town, Ephraim.  And the people love you for it, Jenny.  And I do want my husband and son to be proud of me.  Well I wanted to see how you spend your days.  Thanks for showing me."
WP534_holly,School Dance,"All right, well, listen,  I gotta get to the motherfucking church anyway.  Go in there and make Mamma proud. Learn something.  Give Mamma a kiss, little baby, before I go.  Kiss me, nigga, before I blow... I love you."
WP535_holly,School Dance,"I love you.  Take care and learn something today.  Make Mamma proud, you little bitch.  Tell your teacher I said, ""Hey.""  You got something for me?"
WP536_holly,Jason and the Argonauts,"- Now I return to claim my kingdom. - I've waited for you for 29 years.  Pelias has turned my kingdom -  - from the pride of Greece, to a savage, evil land.  When your father defended his throne no man fought harder than l.  This time fighting won't be enough. I could find Pelias and kill him."
WP537_holly,Jason and the Argonauts,l shall tell the shipbuilders that the richest cargo waits in Colchis.  That only the strongest ship ever built will survive the voyage.  The athletes of Greece are proud. Only the best will join me.  I shall announce the games. lnvite the strongest of the Greeks.  No greater games shall ever be held. Unless the gods decree otherwise.
WP538_holly,The Sandlot 2,"[Boy] Yeah. Be there, babies.  [People Screaming]  [Smalls Narrating] We were proud of Mac that day.  But he was so mad we had to take him to the parking lot carnival...  and stuff him full of cotton candy just to calm him down."
WP539_holly,Thirst,"Let my shoulders and back be bent that I may carry nothing.  Like a man with tumor in the head let me lackjudgment.  Ravage my body sworn to chastity leave me with no pride,  and have me live in shame.  Let no one pray for me."
WP540_holly,Monster Pies,"And I don't care who you love.  That's fine with me. Okay?  You know, I'm proud of you.  Okay?  Hey, you must be William's friend."
WP541_holly,Eating Out All You Can Eat,and that's why  we're here today.  My son was so proud  of his homosexuality  that he would want you all
WP542_holly,Eating Out All You Can Eat,about the things  that really matter.  And I couldn't be prouder  to be a part of this.  - 100 dollars.
